id	taxon_stool	taxon_oral	ASV_number	summe	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12
d062aab2d581a40e622dc728e96ff07d	#NV	Atopostipes		0	0											
20ac3696135660d547f6263024186911	#NV	unclassified_Candidatus_Lloydbacteria		0	0											
3665d8125d593321cfa4c21133d532f9	#NV	Atopostipes		0	0											
e402f9540d32528e055d60ce6079183d	#NV	unclassified_Chlamydiales_cvE6		0	0											
c722a811911383bb2413ad9234fbd57f	Bryobacter	#NV		0	0											
30edaa9193796473cdd730eec4a171bf	Sphingomonas	#NV		0	0											
bb9247b0b69bc26e362d1b95a1a30f40	Bifidobacterium	#NV		0	0											0
5180cfe3db8ce24951cf1bef3cb6b40c	Aquicella	#NV		0	0											
7766f4635e74f06436616ad2f935e620	[Ruminococcus]_gnavus_group	#NV		0	0							0				
73a97ed231f27bfe49ee087a427c1c9a	Sutterella	#NV		0	0											
b6a8f009975266e6101165737f6462ef	Desemzia	#NV		0	0											
6558fbc7057912b001c1bda47a731f43	Bacteroides	#NV		0	0											
01a0f2132ca33e3332385f860fd708e9	Lactobacillus	#NV		0	0											0
8c7272001179eb1aebd22003fa4bbd7f	[Ruminococcus]_gnavus_group	#NV		0	0											0
45ddc69a3fbf19ff4953211c157cb9ac	Prevotella	#NV		0	0											
876ba78992491e1c801f0693c532bb0a	Gracilibacteria	#NV		0	0											
980280ce095328ab699040896eb8bce0	Cytophaga	#NV		0	0											
06ef5ef139d0d9845047a0dcca90f3df	Psychrobacter	#NV		0	0											
0b4962ab5de000577efd91d5e2f61ff3	Bacteroides	#NV		0	0											
45aea834beb1b1b53d8db337520b771e	Christensenellaceae_R-7_group	#NV		0	0						0	0				0
f1a1926a75d0a63255e1b014dcafb4db	Flavobacterium	Flavobacterium		0	0											
df8dbe35f8671ed12c5af0088bc3b0e4	#NV	Granulicatella		0	0								0			
9c4106ff1be67d955608c29452acea9c	#NV	Fimbriimonadaceae		0	0											
0dc8595749af9adab1aadaaa28a94572	#NV	unclassified_Microtrichaceae		0	0											
a69c46370ca8d72b57d72473e30e7c8a	#NV	Saccharimonadales		0	0											
4f6e6c8576e877fe48136dffbc73a87b	#NV	Flavobacterium		0	0											
ee4ff7aa9c0c7feb7dca0c48f7ee94a4	#NV	Candidatus_Megaira		0	0											
b6e278bd7cd9488bbd24abc5468f839a	#NV	Candidatus_Rhabdochlamydia		0	0											
0ea2cb16fb37e8b3c5113b6b04d64d89	#NV	unclassified_Muribaculaceae		0	0											
62f79baeee63ca402cccf16991f02aa8	#NV	unclassified_[Eubacterium]_coprostanoligenes_group		0	0											
a6f25ae43139b353104011934eb93c72	#NV	unclassified_Oligoflexia_0319-6G20		0	0											
ee3420afba6e2ce13ace6da6fcf83f33	#NV	Candidatus_Bealeia		0	0	0						0				0
b882011b0ad35021e904549690764bb8	#NV	Gemella		0	0										0	
13b262f0bc819d8fc614831a27b13ac7	#NV	Leptotrichia		0	0											
9e27e7f7adfbe4163dadf98307407140	Bifidobacterium	#NV		0	0				0							
2f59532f6fefad24e99ac1623e9bc73e	Bacteroides	#NV		0	0		0									0
25765e425591497bd2ca69b68722489f	Parabacteroides	#NV		0	0						0		0	0	0	0
6472eb8b1e09f892aca2f23182962903	unclassified_Xanthobacteraceae	unclassified_Xanthobacteraceae		0	0											
6af3cf118a1fa0ffd5f00387234df0d9	#NV	Alloprevotella		0	0											
120eba657e42a11a5c29f97b90f02035	#NV	Streptomyces		0	0											
c19089ae971ecfa5902e8141d123982e	#NV	Giesbergeria		0	0											
8375288c563c61c1308926020d61c31a	#NV	Neisseria		0	0									0		
8c49a752aa81116eac44ddbfa0a2b973	#NV	Izemoplasmatales		0	0											
38e36e50d467efeca424b64fc7d74b29	#NV	Subdoligranulum		0	0											
0649da7b67156aed2b87a455e44c6a3c	Collimonas	Collimonas		0	0											
a4e5ee0de3048d236790152448fbad31	unclassified_Rhodocyclaceae	#NV		0	0											
cc09f8d23739d1b7bcf8a12949139f82	unclassified_Muribaculaceae	#NV		0	0											
86982dc5aaabc1b21a0b4577f3cf500e	Jeotgalibaca	#NV		0	0											
29ef079d9d8a97d3791a1f1fe0cfeca8	Gemmatimonas	#NV		0	0											
6deddc74c3dd5c8dfd821d391cef50c1	Ruminococcus	#NV		0	0											
97833caa149de0a84a15961922b6598b	unclassified_Fibrobacteraceae	unclassified_Fibrobacteraceae		0	0											
aea9b96607e00a2aec88dc29f3e18d60	#NV	unclassified_Parcubacteria		0	0											
e6696bfb4fa1bb8f8f6df94d9973364a	#NV	0		0	0											
aac97ba3d65dbc076a8bd7bf639472d1	Bifidobacterium	#NV		0	0											
b24f721f2f631a893c53cf27528d344f	Bacteroides	#NV		0	0											
35f0299d0a4b05ee4d611095229c07f9	Streptococcus	#NV		0	0											
4ae9fb0008226b6a121c37b96323b9c6	[Ruminococcus]_gnavus_group	#NV		0	0							0				
cfeab1b7b4787823540272e39eb9867d	[Ruminococcus]_gnavus_group	#NV		0	0				0							
3a8ede8a0b5ff3b36e613bb76882d363	Clostridium_sensu_stricto_1	#NV		0	0											
97b12a0fd282858fcaa61683d44163c2	Lachnospira	#NV		0	0									0		0
d1a6dda8bfb24c3754e6d6f769f7fe7d	Bifidobacterium	#NV		0	0									0		
344a4852f5a72e041abc88e2fcf95327	Bacteroides	#NV		0	0				0							
72d7ca7e745a2a8596e73ad2ca46781d	Bacteroides	#NV		0	0											
bb7e5c6df18c100b97f890fc35eb2911	Proteus	#NV		0	0								0			0
55576f6cd07560ed11386ecf774fdb9f	unclassified_Erysipelotrichaceae	unclassified_Erysipelotrichaceae		0	0											
0fa0588d3c059f800152b2e8fcdde6f6	#NV	Terrimonas		0	0											
c213ce14728d0efd485e7c964fd15421	#NV	Methanospirillum		0	0											
3cc2c9c64836bd6b40f3c1491bad2174	#NV	Sphingomonas		0	0											
4542e210503a0deaa85d8f51bd802105	#NV	unclassified_Holophagae_Subgroup_7		0	0											
742e9a193d04d4c2b5a4963057f6737f	#NV	unclassified_Parcubacteria		0	0											
20d3b8ed8c1239f687aa39aa02f1314a	#NV	unclassified_Bacteria		0	0											
b45775e31fd8c04c00e90eb0f6b602c6	#NV	Duganella		0	0											
d81a89258e2e48da378e2d65cabff297	#NV	Nitrosomonadaceae_GOUTA6		0	0											
932fe47f75a5f077c9f811a16fa69f66	#NV	unclassified_Woesearchaeales_SCGC_AAA011-D5		0	0											
429983e078a2829dc6dcdd18b3bd7365	#NV	unclassified_Gemmataceae		0	0											
98f53519513214e968c569829a1471bb	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	#NV		0	0											
9209f9ef19a58f8628e64e1dce494bee	Bdellovibrio	#NV		0	0											
b10113ca55c5b4bddf9a1a22e5bfe4cc	Candidatus_Omnitrophus	#NV		0	0											
17553afeacbaaf7d4e8071097d8ea973	Spirochaeta_2	#NV		0	0											
18933d817b802efd6d15ea301e6b04b4	unclassified_Armatimonadales	#NV		0	0											
d625f6b6cc7a19923f88debebb43ddde	unclassified_Woesearchaeales_SCGC_AAA011-D5	#NV		0	0											
6b94959874b693c3304e68c57cefd287	unclassified_Sporichthyaceae	unclassified_Sporichthyaceae		0	0				0							
0ba3235dad535ae55ede5c1f52225e3d	#NV	Candidatus_Omnitrophus		0	0											
d545c941a16e629082b309ae93295deb	#NV	unclassified_Beutenbergiaceae		0	0											
c0bccd6ca8bfdc2cdb4f40cc09322955	#NV	Gemella		0	0					0						
973a747bc78fe579c4e8d5472131cde7	Flavobacterium	#NV		0	0											
6f3062895f2d1e84516fce8b1ac2cf8b	Psychrobacillus	#NV		0	0											
357155f5f4a873fb2ed7b6d252b79639	Escherichia-Shigella	#NV		0	0	0										
351c178214be1e28a64506475b8ac07f	unclassified_Enterobacteriaceae	#NV		0	0											
24e4a3997e50367598b3152939b4fb75	Fusobacterium	#NV		0	0		0	0								
6d78fd3bd100ea43643caa92257a44cf	Veillonella	#NV		0	0											
7c6fa3230a5583c94a232f7a17d2e4ba	Bacteroides	#NV		0	0								0			
6b2156e93e59fc0aa9a4ab7575eba930	Faecalibacterium	#NV		0	0										0	
f48c631126ee8bc8ad7e242c79638d9f	Bifidobacterium	#NV		0	0						0					
a3c2895128e6f91bbf52edd732a33b9b	Staphylococcus	#NV		0	0											
1b3f00da8c05b987c2ade5f7ea1fbf6f	Fluviicola	#NV		0	0											
9eda0122f60220bb108b46564dc25965	Collinsella	#NV		0	0		0									
100f8cecbea9c4f1f100df4d972d6213	Nitrosomonadaceae_GOUTA6	#NV		0	0											
c35f665bd95ab81a5ca34ee89524dba5	unclassified_Comamonadaceae	#NV		0	0											
1d2a33b40acf001bb98667cf41fbd74e	unclassified_Acidimicrobiia_IMCC26256	unclassified_Acidimicrobiia_IMCC26256		0	0											
83b4ab5a4bc528b287085bf6ea56452b	#NV	Oscillospiraceae_UCG-005		0	0											
f1af813f90e2f9f8266e5d2ebae786c2	#NV	OM27_clade		0	0											
d6aec1493b9a4efc14d1db4af94e8cbf	#NV	unclassified_Bacteria		0	0											
4861c9c0cb74b15d59cc6af5eb39ab4e	#NV	Psychrobacter		0	0											
8d0edec651c940c2975b2bc21f617119	#NV	Aquicella		0	0											
8abdf967e5b46a4af2dc34923219a392	#NV	Candidatus_Udaeobacter		0	0											
e1fb192a91486d38d0839706dda8442f	#NV	Rhodoferax		0	0											
b297abd6caeb240b5a9c1f39842c5516	unclassified_Comamonadaceae	unclassified_Comamonadaceae		0	0											
7a37d1abb929e43ddbdf32d3ff387035	#NV	unclassified_Polyangia_mle1-27		0	0											
e7019177991e2dfcfd3dabd79b290579	#NV	unclassified_Chitinophagales		0	0											
117269be4d1b66d82ba477a6133c39b5	#NV	unclassified_Comamonadaceae		0	0											
48f08385aaae6bfef08ca9440345c4d5	#NV	unclassified_Gemmataceae		0	0											
4031ef0bc3bb5e573feb3e1d3550d3e8	#NV	unclassified_Opitutaceae		0	0											
ca738f272aacebe035fe6dcb10c68fa5	#NV	Abditibacterium		0	0											
7799abb27425ed639c6f6d33f016352f	#NV	unclassified_Patescibacteria_WWE3		0	0											
adbdd4d5b45d899337a2fe130410245c	#NV	Truepera		0	0											
e829be75bc78b88da3a00dbc8a0b7ba8	#NV	Bergeyella		0	0									0		
e818d6c244ed3885747cdbde0a09267c	#NV	Fusobacterium		0	0			0								
def4d7ac28adece10e64fc0b6ec0f439	#NV	Conexibacter		0	0											
c6e9c9fe9159441c4ffe44947875236a	#NV	Rhizobacter		0	0											
01700fcabbbd94f0c3ef5ae9e0a09fb8	#NV	unclassified_Candidatus_Yanofskybacteria		0	0											
609bf0f758cddc40206ec5c094404fe9	#NV	Psychrobacter		0	0											
cb813030e222fb4c35aa18c1c8cb289b	#NV	unclassified_Prevotellaceae		0	0								0			0
c04170d54ec646e8af45c44012b12e93	#NV	Porphyromonas		0	0							0				
f46deaf5851879b6a8d849043a70f8f5	unclassified_Lachnospiraceae	#NV		0	0											
e0e1730cdd97792b9b3cee31c248f6c2	Rhodoferax	#NV		0	0											
ff747bf8338b1c3f14b2f9b7a7e94329	Margulisbacteria	#NV		0	0											
86891b215987c05e1294ec8d3cb0f5c5	Devosia	#NV		0	0											
3ff37adecb4a88e4560da7b5b427184d	Lachnospiraceae_NK3A20_group	Lachnospiraceae_NK3A20_group		0	0											
0d6ff3290bf2efd7e077cb54f686f109	#NV	Pseudomonas		0	0											
30376695a1ba41cc485397772847ed49	#NV	Granulicatella		0	0							0				
bd15e5edd57163e94c1c47260972f115	Parabacteroides	#NV		0	0											
eea18f9e21272ef4c254c97932258327	Candidatus_Omnitrophus	#NV		0	0											
a4edfe73368f8d8fd90cc5340141d9dc	Candidatus_Jorgensenbacteria	#NV		0	0											
4b05951d1cb456e73a82154c0a85082b	Kapabacteriales	Kapabacteriales		0	0											
01833154548d72cbe714abdbdf747480	#NV	Lachnospiraceae_NK3A20_group		0	0											
0e11a8e894a8d9a3241d7cd7915570ac	#NV	Devosia		0	0											
eb0c1770f8003ef04e74ce5daed81b65	#NV	Mesorhizobium		0	0											
201a50d079a4c99a9034168a7cd8d8a1	#NV	Pseudomonas		0	0											
47f8356abd0526fe541a80ac7cefd12a	#NV	Leptotrichia		0	0							0				
b63f831b91b8fd8118c83615e85054ec	#NV	unclassified_Candidatus_Amesbacteria		0	0											
eb17fc75d7aaa35110834e1e98771aa7	#NV	unclassified_Candidatus_Jorgensenbacteria		0	0											
dc41692600de807e3e76f265cdc14075	[Ruminococcus]_torques_group	#NV		0	0			0	0	0	0	0	0	0	0	0
83f3b91b4e9aa032eaceaf725dc93e38	Bifidobacterium	#NV		0	0	0	0		0	0		0	0	0	0	0
a553a33230e324c88c51d9bfb08d062f	Actinomyces	Actinomyces		0	0	0	0	0	0	0	0	0	0			
38ae4e000cc75dc50ef6ad11bed398e0	#NV	unclassified_Oxalobacteraceae		0	0											
f2e202a79705dc828aec471d586622c8	#NV	unclassified_Rickettsiales_SM2D12		0	0											
51a112cdd44c6f90e470bbe9cff8d005	#NV	Kocuria		0	0											
19af8fcc2035ef481dc2a5b12e1d0462	#NV	Corynebacterium		0	0											
c36c7aa5e6c47fc763828a8add383940	#NV	Haemophilus		0	0											
73f60258e40268e08dfec99cf47afd05	#NV	Streptococcus		0	0											
8466e2f995578eb38353e09a2d06ca4f	#NV	unclassified_Vermiphilaceae		0	0											
3f126ca0330a5ba8cfb7d726f0e0a537	#NV	unclassified_Candidatus_Yanofskybacteria		0	0											
5736f1fac068a37dca8230284c63c05f	#NV	Cytophaga		0	0											
e09c8cd819ae20a4ee7e4e04bf86e4b5	#NV	unclassified_Babeliales_UBA12409		0	0											
bac887473f4eca6237b77dd8a8f8667e	#NV	unclassified_Bacteria		0	0											
052b900fc2d8e7089c307c6028b6a321	#NV	Moheibacter		0	0											
e8ecea5f3263207b4cf3d4a550018311	#NV	Saccharimonadales		0	0										0	
3d2ad5dd812fedb025ad48bfc93ec4bc	#NV	Leucobacter		0	0											
cb5212f47a63c14d5d69aaa3375ae689	Enterococcus	#NV		0	0											
469d53ff0ea5cd70102fbc8d6262ec28	Edaphobaculum	#NV		0	0											
e63a28f9dac514d4f513c711631a339c	Collinsella	#NV		0	0											0
d563ee27d05af3cf9a1897dd06874b2e	Lacunisphaera	#NV		0	0											
e3005069050964e672e2fdb02a6f3ed8	unclassified_Rickettsiales_SM2D12	unclassified_Rickettsiales_SM2D12		0	0											
e4f195476bffa394e3048063f99360ea	unclassified_Barnesiellaceae	#NV		0	0											
3d6da4853055ccfc80db03cefee88f5a	Sphingomonas	#NV		0	0											
0f8db7dfbd39f772e21be343ed005ab9	Fimbriiglobus	#NV		0	0											
88cc06f297e2c1b2732fe5ae3e6da670	Candidatus_Omnitrophus	#NV		0	0											
283509e9d80e80a77bfac4bb2cc35f50	unclassified_Verrucomicrobiaceae	#NV		0	0											
6035c149ba9f45facfd271e9887e9597	Christensenellaceae_R-7_group	#NV		0	0											
7cf674777241465ff8790fabeffc47e5	unclassified_Gammaproteobacteria_Incertae_Sedis	#NV		0	0											
83a7290af55897d9a7477f2650062cc3	Phenylobacterium	Phenylobacterium		0	0											
841c56f4125613a927a789508ba24472	#NV	unclassified_Burkholderiales		0	0											
ded3f80947db826e0e821ad01b1cfd76	#NV	unclassified_Candidatus_Campbellbacteria		0	0											
ba35afe1faea266c03b0a8b52a458581	#NV	unclassified_Dysgonomonadaceae		0	0											
d01ca6acf9e1b0990ae38e804a536932	#NV	Falsochrobactrum		0	0											
12b48e04ab0943eaf627efb2adf0926d	unclassified_Sphingobacteriales_AKYH767	#NV		0	0											
a7f1c52592af4ef83f923ef95bedf83d	unclassified_Methylophilaceae	unclassified_Methylophilaceae		0	0											
2c98ac0dcfd992fb2b752f012fbe695f	#NV	Psychrobacter		0	0											
6a376312a867862496ac931cad4a29e5	Bacteroides	#NV		0	0											
49f0148d8f634fec7636f1d102f548a4	Edaphobaculum	#NV		0	0											
d3b2aebb477516d668a79ba924b982be	Anaerosporobacter	#NV		0	0											
c07f9d559012cdc8472763a62dd5a1f6	unclassified_Methylacidiphilaceae	unclassified_Methylacidiphilaceae		0	0											
e967474e3a35712c5e8298f975b15055	#NV	unclassified_Myxococcales_27F-1492R		0	0											
db91271a5a0b9af71e85cca7f759e13f	#NV	[Eubacterium]_hallii_group		0	0											
cb0db18277323b1f0db8a57fef080696	Desemzia	#NV		0	0											
b4745d43d21df0ee0e8d7aeb0e44c674	Clostridium_sensu_stricto_1	#NV		0	0									0		
d49783e7800974b5f2bcce554e26072e	Blautia	#NV		0	0							0	0	0	0	0
6ddced8855e669e4d346233f83d4fca6	unclassified_Bacteria_SAR324_clade(Marine_group_B)	unclassified_Bacteria_SAR324_clade(Marine_group_B)		0	0											
b04c51ff9a75399916bf7dd6832134d9	#NV	Gemmatimonas		0	0											
cc356f617d07659832dcb3cf2a3dbc88	Proteiniclasticum	Proteiniclasticum		0	0											
588fb831e649fbbe61d614a50f4ca002	#NV	unclassified_Microbacteriaceae		0	0											
5f649487152df8ed66774c8cacd17ae0	#NV	unclassified_Nitrospirota_4-29-1		0	0											
1f041c5b18376f7a13c1d45d938b9ae5	#NV	unclassified_Gemmataceae		0	0											
f4c54967a3c065cf05356209a62cd477	#NV	unclassified_Candidatus_Peribacteria		0	0										0	
0b74d5ce04402c78dca06bc6fb0e0817	#NV	Streptobacillus		0	0			0								
333bbf9224442fc10cd497377d2b1d01	Bacteroides	Bacteroides		0	0	0	0	0	0	0	0	0	0	0	0	0
b35823d5ecef45bcf4baea6f6c28916b	#NV	Gemella		0	0					0						
ed473ae0ecb8f23574757e3a5d984e9c	#NV	Staphylococcus		0	0											
af8c07ab9e63304e26c18c12fb770fb3	#NV	Veillonella		0	0					0						
4a4700ba4e0665f6734ef1c776edc687	Gemella	Gemella		0	0											
fc3aae766052f52a56aa5b8e4df167dd	#NV	Granulicatella		0	0						0					
2b7ec79dca48ac4fc55ccbfea591f6c0	#NV	Neisseria		0	0						0					
ccd37fef1b5b69842fa74b21774696ea	#NV	Granulicatella		0	0								0			
5690e416ad72c63a48ade94ae66f5f0f	#NV	Actinomyces		0	0				0							
31eadc17c9f45693677b46857e261386	#NV	Veillonella		0	0		0									
b192a7dc8e8d9af0918acb798a4bd802	#NV	Rothia		0	0											
be0e62cb359bce3e3e480ab1afaaffc9	#NV	Veillonella		0	0			0							0	
ebd4c69ef599e712d225f44f95958d64	#NV	Gemella		0	0							0				
25b3a5b1f62b542ebf400b52f09ebb9f	#NV	Veillonella		0	0	0										
6074736975d4172a6716cf14a370db04	#NV	Alloprevotella		0	0					0						
9dab6b9a86bc1e4bddc4b587f28a6da8	#NV	Haemophilus		0	0									0		
59e17f44ea563a310b808cbc2db3689e	#NV	Prevotella		0	0	0										
ec0f8ae90d57024be7786b39bfa4fd35	Fluviicola	Fluviicola		0	0											
afbae03d815acd0a67e9b488bdf9b3e8	#NV	Gemella		0	0								0			
4bc26ee2ec6616dc87e48520e48c4793	#NV	Pirellula		0	0										0	
50e9574abc6ef25cf0a84ee3e3b3e45e	#NV	Alloprevotella		0	0				0							
d1d5cf176179ade5d5132934ba8ee369	#NV	Rothia		0	0										0	
1569f7ae988e26c905ab8fab427c8a0d	Phascolarctobacterium	Phascolarctobacterium		0	0	0	0	0	0	0	0		0	0	0	0
770b592013d9f3c629d4d817fafed008	#NV	Haemophilus		0	0											0
0c5d2114ee9993714e590b3f7cb4e9ef	#NV	Massilia		0	0	0		0								
9c824358067be8e36e4764dfa846c6e9	#NV	Alloprevotella		0	0											0
13370eab816b77e681326430fdd8cc50	#NV	Streptococcus		0	0		0									
adf8882d5fd60155f03f9a52e900d32d	#NV	Rheinheimera		0	0	0										
3ca2bdffe30fd824471a5cc67e55bf4a	#NV	Bergeyella		0	0											0
aad7b8620e000f452aac75f45f0894c9	#NV	Alloprevotella		0	0							0		0		
a20f7282fbcd1458261ed25c6962821a	#NV	Veillonella		0	0			0								
f059ce5a701698dae37f83da2310e09e	#NV	Rothia		0	0		0									
e709e735f67650d05b9f1b52a1f687c9	#NV	Rothia		0	0								0			
9aa00105a59e38fc565c72b508303a39	#NV	Actinobacillus		0	0										0	
30cd10914aae368ddc83e94b79539cee	#NV	Pirellula		0	0		0	0	0							
02dd3b822e34e57c043c2fa10031e60b	#NV	Gemella		0	0											
4033a5c3251f8346c4d5f40d36874408	#NV	Neisseria		0	0											0
d1b86e2b082f35509b0a8713fa43f627	#NV	unclassified_Rickettsiales_SM2D12		0	0	0										
16c17aec66eaed47281b51ac26caed1c	#NV	Veillonella		0	0					0						
6f51aebd61f433ee9b2a97dadd54c0f8	#NV	Rothia		0	0											
e47d7a55fb2b20fd15c258d721e3e509	#NV	Gemella		0	0											0
ff5da1e9dd9473ea37edcde14ebb28e8	#NV	Leptotrichia		0	0									0		
59040f6dbef038db383ab16d211553b4	#NV	Gemella		0	0						0					
929804e0136b0cc611412c2d759ba586	#NV	Streptobacillus		0	0									0		
adea0cb9b0b1ee43605d5e885957effc	#NV	Fimbriiglobus		0	0				0						0	
aab1f18601c968786919cca3823bcea6	#NV	Moraxella		0	0											
9c5a08f7a567648f9428c111774c2260	#NV	unclassified_Comamonadaceae		0	0											
241e8502021e383416a9408a45e63307	Flavobacterium	Flavobacterium		0	0											
1bce3c3f91627f20ed618d3d4e0d3470	unclassified_Gemmatimonadota_S0134_terrestrial_group	unclassified_Gemmatimonadota_S0134_terrestrial_group		0	0											
7741819339ce2ba16209aa807f9ec32e	#NV	Veillonella		0	0						0					
66eec2a326b4751028bcae8d8c615e8e	#NV	unclassified_Anaerolineae_SBR1031		0	0											
cbdef52d09f54e0540a2990fdd692649	#NV	Saccharimonadales		0	0							0	0	0		
a6282e5288705acfac1d95697d9e9f87	#NV	Bergeyella		0	0									0		
373119f933f5e796f60e38fbe5207d22	#NV	unclassified_Simkaniaceae		0	0								0			
258fc377cd34353a8863de2b511fd97f	#NV	Alloprevotella		0	0						0					
d50fe0084836847342908c887cf3cdb8	#NV	Saccharimonadaceae_TM7a		0	0			0			0	0	0	0	0	
77c9a7aff4323a363942604f181ba660	#NV	Porphyromonas		0	0	0		0				0				0
9576cb71e24fbad0ecff7d2d5c688f0b	#NV	unclassified_Tepidisphaerales_WD2101_soil_group		0	0											
bb82066bb83b6c084bbf59de5433428b	#NV	Streptobacillus		0	0											0
74585f626b51c089ec0bf9620792af8a	unclassified_Hungateiclostridiaceae	#NV		0	0											
7fc4ae979c2756ccdedc2a6af8afae09	unclassified_Burkholderiales_SC-I-84	#NV		0	0											
d79d2dff732141261eff25fe16dafecd	unclassified_Elusimicrobia_Lineage_IV	#NV		0	0											
fa4b942cda44d971f1f1fd60bdb6f0cb	Fusobacterium	#NV		0	0		0									
335ad4a119e64511a872fa0aa65ee095	Pseudarcobacter	#NV		0	0											
b64273c14790d139f5222522e2c43071	unclassified_Vicinamibacterales	#NV		0	0											
b9bbaf3fcb27e3f25f3bf630817e7b23	unclassified_Alphaproteobacteria	#NV		0	0											
067ba949d3001fccc330f00e2463f8f5	Clostridium_sensu_stricto_1	#NV		0	0											
1a606c70216a5c8e1a510f55bc5da182	[Ruminococcus]_torques_group	#NV		0	0											0
8fd93e27e31d4923f51f30dad9bfb286	Candidatus_Amesbacteria	#NV		0	0											
44424121eb74f510800f7466e88a6d71	Nitrosomonadaceae_Ellin6067	Nitrosomonadaceae_Ellin6067		0	0											
8ccca40d6917f8d3a21f4207938a026d	Veillonella	Veillonella		0	0		0								0	
88b79f85c22aab6e52d82bd903fee79a	#NV	Duganella		0	0											
38016b79b60068cf127a6a5754c78b3e	#NV	Neisseria		0	0									0		
b79d85b61ad6df9673732d367319a2fa	#NV	Eubacterium		0	0											
ae0e96a4b77031a0173128f7fa5d8d34	#NV	Rothia		0	0							0				
941c4db778b9596c248af5d78337756b	unclassified_Bacteria_MBNT15	#NV		0	0											
f6cb867128edd59d08c6c9f4ef0f1a95	Paludibacter	#NV		0	0											
030e1cc1de0828009f6a42b366d088ba	Lacunisphaera	#NV		0	0											
151615c47e29181c93c66b448c8c4767	unclassified_Saprospiraceae	#NV		0	0											
4f68789a118917cd97b431a24c11eb42	[Eubacterium]_ventriosum_group	#NV		0	0											
58d094d35498eb308d371e1a6f59a19e	Escherichia-Shigella	#NV		0	0						0					
7f5334e2bfbffde8465b1e822d79ef60	unclassified_Ruminococcaceae	#NV		0	0							0				
4f7fc71fbc9939e21388a7aa6089102e	Cytophaga	#NV		0	0											
702dbe6c04068f78c037c65fc1cf9d46	Macellibacteroides	#NV		0	0											
aa80ee374aaed58dc931121cda094056	Nocardioides	Nocardioides		0	0											
9364121a54011526225d78d2f6ecdeb8	#NV	Rothia		0	0		0									
1a72bca291585d28a616616e96e174b4	#NV	Rothia		0	0					0			0			
9aa9f781138594539bc4e6f7ec7261fe	#NV	Rothia		0	0											
33584c25580643ed8ae07a99b8d31036	#NV	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium		0	0											
f83dbf3d4b9ba8dcdafa110e5f5337ee	#NV	unclassified_Neisseriaceae		0	0											
affb7e016ec94b5c01dd4539a3a3965b	#NV	Gallionella		0	0											
ec17377bff30ec9e3f2d73904ff2ff80	#NV	Staphylococcus		0	0											
1e5433d06ef17a3178ec66916162b77e	#NV	Rikenellaceae_RC9_gut_group		0	0											
be1a06180a7a9ab12f1e4cdb81a95f63	#NV	unclassified_Holophagae_Subgroup_7		0	0											
9b2cb6dd5100f603ac0241326d1d13a7	#NV	unclassified_Pasteurellaceae		0	0									0		
85086722b93844c5dd458ebe0a93add3	#NV	unclassified_Parcubacteria		0	0											
1b465a98d12312e204675745a3c14edb	#NV	unclassified_Neisseriaceae		0	0											
336d0885a7f2fbdc3fbfccb4e4d9b350	#NV	Bergeyella		0	0			0								
7b5b547805a7b280577844cb3199ae5a	unclassified_Flavobacteriales_NS9_marine_group	#NV		0	0											
62dddbec141fa3f30571d07ff832be69	unclassified_Bacteria_WPS-2	#NV		0	0											
46639c8839aaa585a55a59773fb49ef9	Pedobacter	#NV		0	0											
d207ccc88c093718d676cd39eb49c4a5	Moheibacter	#NV		0	0											
08c28fdc86e285d6fc3bd65aaaaa2b27	Erysipelatoclostridium	#NV		0	0									0		
19789e69031b23a9a761b7dda5d47552	Escherichia-Shigella	#NV		0	0											
9c7741b4b855062154bbb91732f52e8c	Corynebacterium	#NV		0	0											
b6c78ace00e15993e4c5397ad6e0707e	Lachnoclostridium	#NV		0	0										0	
530646263dc8b5f43027c2e8945606bf	unclassified_Alcaligenaceae	#NV		0	0											
66dd774fe024a46277c889803fa0af89	unclassified_Gemmataceae	#NV		0	0											
5a8234c557b15555a341090cb1e7d11e	Pseudomonas	#NV		0	0											
c47352226b747c412629249abba4f024	Acetitomaculum	#NV		0	0											
9c0bc42c3f3209342c2727bef14044d9	Pedobacter	#NV		0	0											
b249f5a57c38104f21bb071256143dc1	Methanocorpusculum	#NV		0	0											
6f362b941f1fd1a1437f6411ad0c2ae7	Rikenellaceae_RC9_gut_group	#NV		0	0											
00672e38fbcf63abb34805427513d259	Chthoniobacteraceae_LD29	#NV		0	0											
27f22da8a68cf78a1b065ef767f95666	Anaeroglobus	#NV		0	0	0										
2db224d10c68d5b5fcd681e8345f69df	Veillonella	#NV		0	0										0	
e48b51925eb4350611c5ebb1720f2cd5	[Eubacterium]_hallii_group	#NV		0	0											0
c77b8eff4bc48f26171caf492c2fd513	unclassified_Caulobacteraceae	#NV		0	0											
a0c8af6597e7dd187eca57efcec2d6cb	Ktedonobacter	#NV		0	0											
0aaca47bc33db90103c3c096c0fe391a	unclassified_Nitrosotaleaceae	#NV		0	0											
d732e56d9c78742df592a96427b45e9e	unclassified_Micavibrionales	#NV		0	0											
1ec12548cafe627d1212ffa9f9ef24c3	Paludibaculum	Paludibaculum		0	0											
